word,topic_0,topic_1,topic_2,topic_3
Rickshaw,7.162420843087602e-06,6.195042260515038e-06,6.614623998757452e-06,0.0008159224526025355
Wing,6.7748055698757526e-06,1.0799987649079412e-05,6.6662619246926624e-06,0.0016305132303386927
Hornbill,6.997638138273032e-06,3.197383557562716e-05,8.670378156239167e-05,0.0016596472123637795
Material property,0.00012373954814393073,6.1895325416116975e-06,7.141753940231865e-06,4.857061412621988e-06
Jheri curl,6.797061359975487e-06,0.000689068459905684,0.00011800161883002147,4.88544628751697e-06
Shawl,0.00040904912748374045,6.264643161557615e-06,6.719641532981768e-06,0.0003162823850288987
Highland,0.0058343056589365005,0.003176643280312419,0.0011003167601302266,0.00033403816632926464
Stallion,6.734397175023332e-06,1.0501613360247575e-05,0.0005381283699534833,4.877271749137435e-06
shellbark hickory,6.733311693096766e-06,6.198056325956713e-06,6.622488854191033e-06,0.00014002058014739305
Beard,6.757744358765194e-06,4.526754855760373e-05,1.0505670616112184e-05,0.00041314683039672673
Erosion,0.0024885854218155146,9.84495818556752e-06,1.563330806675367e-05,4.899691248283489e-06
Wind farm,0.0019327844493091106,0.00043038983130827546,6.8718268266820814e-06,4.875634658674244e-06
Trikiti,0.00012557099398691207,6.182754077599384e-06,6.606088390981313e-06,4.851293397223344e-06
Fisherman,6.736253453709651e-06,0.003019934054464102,8.011148565856274e-06,6.570181540155318e-06
Celestial event,0.00018966784409713,0.0008734815055504441,6.989467692619655e-06,4.891002845397452e-06
Mergus,6.726014362357091e-06,6.18824606135604e-06,0.0002933363721240312,4.953231837134808e-06
Headlamp,6.757615665264893e-06,0.0003004218451678753,6.651592229900416e-06,5.253146082395688e-05
Serpent,6.823787771281786e-06,7.251391252793837e-06,6.657201993220951e-06,0.00048521242570132017
Lifejacket,6.729344477207633e-06,6.200805273692822e-06,0.0002924419823102653,5.115506155561889e-06
Hawksbill sea turtle,6.803196356486296e-06,4.425474253366701e-05,6.670560651400592e-06,0.0009550518589094281
Electric blue,0.0006810772465541959,0.0017191007500514388,0.00011526756861712784,0.0005270460969768465
Pollution,2.665053034434095e-05,6.5804720179585274e-06,0.001370533020235598,0.00037768296897411346
Social work,0.000193988555110991,6.204455075931037e-06,6.619205578317633e-06,4.867857114732033e-06
Hut,0.00041124579729512334,6.270118319662288e-06,1.9457691450952552e-05,4.910656116408063e-06
Walrus,6.736195700796088e-06,5.562876322073862e-05,6.617173312406521e-06,7.337627903325483e-05
Product,7.564692168671172e-06,0.00011278697638772428,6.621150077990023e-06,0.000817733583971858
Medical,6.786419362470042e-06,0.0008597369305789471,6.699287496303441e-06,4.878518211626215e-06
Old World flycatcher,6.7267137637827545e-06,6.187643975863466e-06,0.00018966387142427266,5.098863312014146e-06
Wetland,6.774056146241492e-06,6.778916031180415e-06,0.0009662958909757435,4.877085302723572e-06
Tilapia,0.0004406785883475095,9.13592339202296e-06,6.6368788793624844e-06,4.872817498835502e-06
Hand,0.0030589462257921696,4.3134208681294695e-05,0.0009200937347486615,0.002897447906434536
Halter,0.0001257458352483809,6.2294338931678794e-06,8.813373824523296e-06,0.0002100372948916629
Audience,4.540754889603704e-05,0.0013187032891437411,6.628605206060456e-06,4.860782610194292e-06
Steller sea lion,6.744307484041201e-06,5.2344927098602057e-05,6.6204806898895185e-06,7.636885129613802e-05
Violet,6.81784922562656e-06,6.2839822021487635e-06,6.703179678879678e-06,8.983547013485804e-05
Shoulder,1.8142392946174368e-05,6.288826625677757e-06,0.0002927316236309707,0.00038416916504502296
Performing arts,0.0014646390918642282,4.2610419768607244e-05,6.7579312599264085e-06,9.846859757089987e-05
Mare,6.93009678798262e-06,0.0002619738515932113,0.0005338520277291536,4.879662810708396e-06
Meat,6.789352028135909e-06,2.533430597395636e-05,0.0008169334614649415,1.873652945505455e-05
Wood,0.004353333730250597,0.00043195689795538783,1.2949742995260749e-05,0.003632122650742531
grey whale,6.767418199160602e-06,0.0021720458753407,1.0764111721073277e-05,4.935309334541671e-06
Military uniform,1.0246513738820795e-05,1.8262691810377873e-05,0.0025544369127601385,4.862419245910132e-06
Khanqah,8.858747605700046e-05,6.239434242161224e-06,0.0007750948425382376,4.884500413027126e-06
Gannet,6.7762916842184495e-06,6.222629053809214e-06,6.668258265563054e-06,0.0003229606372769922
Algae,6.798176400479861e-06,0.0008593655657023191,6.703186045342591e-06,4.885403996013338e-06
Aurora,1.392627655150136e-05,6.195887181092985e-06,0.0002712858549784869,4.856218765780795e-06
Pedestrian,6.810758804931538e-06,6.2550793700211216e-06,0.000637809163890779,0.0001496967306593433
Chelonoidis,6.728054813720519e-06,6.191941338329343e-06,0.0001814432325772941,7.005336556176189e-06
Extreme sport,0.0015102593461051583,6.227925041457638e-06,1.2642212823266163e-05,0.00034289935138076544
White,0.00048296438762918115,2.0812460206798278e-05,3.442158049438149e-05,0.0037496029399335384
Elk,6.722699254169129e-06,0.0007971561281010509,6.620657586609013e-06,5.052018877904629e-06
Top,0.00012549461098387837,6.1898158492113e-06,6.615659003728069e-06,4.854787675867556e-06
Bridle,0.00012584745127242059,6.216786459845025e-06,8.877603249857202e-06,0.00020984368165954947
Sea slug,6.762437806173693e-06,6.226386631169589e-06,6.6418811002222355e-06,9.0281137090642e-05
Reptile,6.977659722906537e-06,0.0011671732645481825,0.00025918983737938106,0.0035494770854711533
Portrait,0.0006962663610465825,6.540735739690717e-06,0.0008283876813948154,0.0004415190778672695
Tunnel,7.410232228721725e-06,6.293830210779561e-06,0.0008494314388372004,4.927102963847574e-06
Azure,6.728490916430019e-06,0.0006275272462517023,0.0006231575971469283,4.855783572565997e-06
Eagle,6.8099407144472934e-06,1.5479432477150112e-05,6.716265488648787e-06,0.0005750259733758867
Bird migration,7.281320904439781e-06,9.882482117973268e-06,6.6111365413235035e-06,0.0008056852384470403
Freestyle skiing,0.0004482789081521332,6.2090543906379025e-06,6.647229383816011e-06,4.8659912863513455e-06
Vehicle,9.29105681279907e-06,0.008794805966317654,0.0030048417393118143,0.009545447304844856
Bluebird,6.725783805450192e-06,6.190258773131063e-06,0.0001896492176456377,5.100409907754511e-06
Cable car,0.0004477211623452604,6.2391545725404285e-06,6.6793072619475424e-06,4.875746071775211e-06
Dragon lizard,0.00019092204456683248,6.205040790518979e-06,6.647229383816011e-06,4.702046135207638e-05
great grey owl,6.770956133550499e-06,6.2220478866947815e-06,2.748119914031122e-05,0.0002849845914170146
Borassus flabellifer,0.00012558764137793332,6.180719992698869e-06,6.6082684497814626e-06,4.8477509153599385e-06
Ball game,0.0004084268002770841,1.197094843519153e-05,6.6488905758887995e-06,9.36610740609467e-06
Arctic,0.0030034477822482586,4.5036915253149346e-05,0.0017099458491429687,0.0014771086862310767
Blizzard,0.00013380379823502153,6.237232810235582e-06,6.6758302637026645e-06,0.00018265331164002419
Fishing net,6.796912202844396e-06,0.0008318262407556176,6.698776360281045e-06,1.1987227480858564e-05
Gentoo penguin,2.2552403606823646e-05,0.0003667265991680324,6.6394618443155196e-06,7.13445660949219e-06
Harvester,6.721429599565454e-06,6.186039172462188e-06,6.610008313145954e-06,9.0580309915822e-05
Basketball,0.00012558464368339628,6.180018772283802e-06,6.606655460927868e-06,4.849887318414403e-06
Falcon,6.758118161087623e-06,1.5491514204768464e-05,6.65200468574767e-06,0.00019350944785401225
Diving equipment,6.725302682752954e-06,0.0015411265194416046,7.226696652651299e-06,4.852320671488997e-06
Cap,6.732727342750877e-06,6.188104180182563e-06,6.6085208345612045e-06,9.05516353668645e-05
Masai lion,6.749294243491022e-06,7.251868282764917e-06,0.000136222064611502,0.0013624188723042607
Handrail,6.788484370190417e-06,0.0008281878544948995,1.827933192544151e-05,4.8848360165720806e-06
Tourism,0.005261931102722883,0.0016097223851829767,0.00040750569314695895,0.00837314035743475
Reading,6.903730991325574e-06,6.325083631963935e-06,0.0002906503214035183,4.941601218888536e-06
Raft,6.723173555656103e-06,6.53118013360654e-06,6.613854566239752e-06,0.00013914002920500934
Team sport,1.372100359731121e-05,6.674162250419613e-06,6.637170372414403e-06,0.0005831340095028281
Luxury vehicle,6.815372216806281e-06,7.773937250021845e-05,6.721327281411504e-06,0.0005715591250918806
Wrangler,6.777868748031324e-06,6.238559763005469e-06,2.3647138732485473e-05,0.00037301378324627876
Warthog,6.72700889481348e-06,0.00011545944289537147,6.606869646930136e-06,4.855126007896615e-06
Short-finned pilot whale,6.7830806074198335e-06,0.0008595131221227348,6.686521828669356e-06,4.880812412011437e-06
Service,6.726662377332104e-06,0.0010417003650218248,6.609844149352284e-06,4.8577844609098975e-06
Mother,0.0001787801884347573,6.457534254877828e-06,6.992788257775828e-06,0.0012347849551588297
Ferret,9.483952453592792e-06,0.00010792590182973072,6.608880084968405e-06,4.853329755860614e-06
Tie,6.84511451254366e-06,6.288154963840498e-06,6.7490755100152455e-06,0.0006730028544552624
Love,7.212362106656656e-06,5.623175820801407e-05,6.620247404498514e-06,0.0010161884129047394
Stream,1.253171831194777e-05,0.00037533306749537587,6.77529669701471e-06,0.0005781024228781462
Horse supplies,0.00012552046973723918,6.1858800108893774e-06,6.611950084334239e-06,4.855283350480022e-06
Beige,7.3933192652475554e-06,6.195461992319906e-06,6.673818916169694e-06,0.0010945871472358704
Leaf,0.0029193067457526922,0.0005278335302136838,9.252981726604048e-06,0.002024976769462228
Comfort food,6.7270025283505674e-06,6.182706783874892e-06,0.00012301135575398803,4.939867267239606e-06
Big cats,6.8980575633759145e-06,6.568821845576167e-06,0.00024350349849555641,0.0041727605275809765
Slope,7.179535168688744e-05,3.277321229688823e-05,6.61453577777138e-06,4.853598056797637e-06
Human,0.005516549572348595,0.0006922401953488588,0.003650783561170101,0.006543590687215328
Dairy cow,0.00012525309284683317,6.210771971382201e-06,0.00029427726985886693,4.883424480794929e-06
Bone,0.0005438035586848855,6.317656243481906e-06,0.0003008894855156541,4.925735538563458e-06
Bull and terrier,0.00012557960872072726,6.184292942634784e-06,6.6032539507432375e-06,4.850220193475252e-06
Fly,6.72069927531993e-06,6.180967830005102e-06,6.610726813960355e-06,0.00014013574400451034
Electronics,6.729973392793909e-06,0.00017844019748736173,6.616870450670831e-06,4.880128471995704e-06
Abdomen,7.295590876310598e-06,7.4951940405298956e-06,6.615696747758193e-06,0.0008689856622368097
Watercolor paint,6.735489023412811e-06,6.192030014062766e-06,0.0011123933363705873,4.989267381461104e-06
Brown bear,0.0025512936990708113,4.785471173818223e-05,0.0003006646002177149,0.0006145062507130206
Blond,9.061162927537225e-06,6.967439276195364e-06,1.3574294825957622e-05,0.0016842875629663467
Gentleman,0.0021149516105651855,6.54094765195623e-06,6.682148978143232e-06,0.0011953882640227675
Barren ground Caribou,6.730159384460421e-06,0.0001143695626524277,6.607083832932403e-06,5.116311058372958e-06
Herder,6.719365956087131e-06,6.178928288136376e-06,0.00012082091416232288,5.4543725127587095e-06
Playground,7.0671580942871515e-06,6.188033239595825e-06,6.63027458358556e-06,0.0008734986186027527
Interior design,0.0004953498719260097,1.0264215234201401e-05,0.003811173839494586,5.088167199573945e-06
Leg,0.00018266969709657133,9.789649629965425e-05,6.582703645108268e-05,0.002268887357786298
Plant,0.01161117572337389,0.0031328806653618813,0.0008535317610949278,0.016405511647462845
Zoo,0.00029633200028911233,6.302852398221148e-06,0.00041028056875802577,1.445812904421473e-05
Lunch,0.00022665722644887865,6.260868758545257e-06,0.0006178507464937866,4.901023203274235e-06
Map,0.0004451156419236213,6.398311143129831e-06,6.915967787790578e-06,4.966348114976427e-06
Hospital,6.719699285895331e-06,0.0010417564772069454,6.606693204957992e-06,4.8540750867687166e-06
Formal wear,0.00037275455542840064,0.00027821201365441084,6.6727620833262336e-06,4.890876880381256e-06
Plastic,7.909997293609194e-06,6.220967861736426e-06,0.0001866290403995663,4.873681973549537e-06
Rainbow,0.002546086208894849,8.867043106874917e-06,8.565631287638098e-05,0.00010142762039322406
Clinic,6.729350843670545e-06,0.00011542971333255991,6.621282864216482e-06,4.8498086471227e-06
Metal,2.024304740189109e-05,0.0010810138192027807,0.00019030488329008222,6.017413397785276e-06
Arabian camel,0.00012279486691113561,6.224297067092266e-06,0.00029780660406686366,4.903266926703509e-06
Portrait photography,6.81232450006064e-06,6.215600933501264e-06,0.0008956408710218966,4.878122581430944e-06
Bronze hammerhead shark,6.7336713982513174e-06,0.00027485223836265504,6.621219654334709e-06,4.865731170866638e-06
Flash photography,0.00012188552500447258,6.178969670145307e-06,7.74928503233241e-06,4.85126565763494e-06
Velociraptor,6.719090379192494e-06,6.1853193074057344e-06,0.0001234335795743391,4.851533958571963e-06
Miner,6.773300356144318e-06,6.23202458882588e-06,0.00029331957921385765,4.8866668294067495e-06
Horse tack,0.0001255367387784645,6.183243385748938e-06,6.616889095312217e-06,4.8501183300686534e-06
Flamingo,7.132122846087441e-06,6.2213948694989085e-06,6.9184416133794e-06,0.0013744538882747293
Titi,0.0001941590162459761,6.188240149640478e-06,6.61329977447167e-06,4.851617177337175e-06
Performance art,0.00038454963942058384,3.114835635642521e-05,6.6520869950181805e-06,4.871511919191107e-06
Cordoba fighting dog,0.00012560033064801246,6.178339390316978e-06,6.603707333852071e-06,4.850312961934833e-06
Bottlenose dolphin,6.784102879464626e-06,0.000761281989980489,6.685686457785778e-06,4.88064961245982e-06
Lake,6.879170541651547e-06,0.0034841052256524563,5.0661339628277346e-05,2.156754635507241e-05
Facial expression,8.832616913423408e-06,6.196773483679863e-06,0.001993998885154724,1.1670835192489903e-05
Suliformes,6.7762916842184495e-06,6.222629053809214e-06,6.668258265563054e-06,0.0003229606372769922
Fowl,6.723314527334878e-06,6.1863402152084745e-06,6.609970569115831e-06,0.00014011609891895205
Perching bird,6.723891601723153e-06,6.181380285852356e-06,0.00018969732627738267,5.099067493574694e-06
Street performance,0.00012557314767036587,6.179965566843748e-06,6.6093903114960995e-06,4.850451659876853e-06
Stadium,2.2897680537425913e-05,0.0008193061221390963,6.6894685915031005e-06,4.878969775745645e-06
Sport venue,0.0006121793994680047,1.3320925972948316e-05,6.699351615679916e-06,0.0002990814100485295
Mountain,0.023374414071440697,0.006686436478048563,0.001326977857388556,0.002239107619971037
Terrier,0.0003894089022651315,6.219603619683767e-06,6.6589041125553194e-06,2.228077755717095e-05
Dance,0.0007375826244242489,6.237566140043782e-06,6.659399332420435e-06,8.47171395434998e-06
Steeple,6.780907369829947e-06,6.252455477806507e-06,0.0008436159696429968,2.917401616286952e-05
Plain,2.3060791136231273e-05,0.00025487912353128195,0.0027325560804456472,0.0005505565204657614
Desert,7.251529495988507e-06,4.126101339352317e-05,0.0018343607662245631,5.02149123349227e-05
Muscle car,7.578079475933919e-06,6.258450866880594e-06,0.00033380856621079147,0.0002901825064327568
Ecoregion,0.00022395378618966788,0.0006014264072291553,0.004637402016669512,0.0005695195868611336
Cheering,7.562737664557062e-06,0.00011300876940367743,6.605811449844623e-06,4.8502665777050424e-06
Traffic,6.757615665264893e-06,0.0003004218451678753,6.651592229900416e-06,5.253146082395688e-05
Infantry,6.745619884895859e-06,1.797910954337567e-05,0.003592401510104537,5.122013135405723e-06
Grass family,0.00022589482250623405,6.362993644870585e-06,7.340843694692012e-06,0.0020302915945649147
Natural environment,0.0003387088072486222,0.00889351312071085,0.010328005999326706,0.00634854706004262
Lighting,0.0008884845301508904,0.0002290645061293617,0.004675494506955147,2.248409145977348e-05
Botanical garden,0.00012554440763778985,6.185354777699104e-06,6.611716798943235e-06,4.8506549319426995e-06
Felidae,7.472504876204766e-06,9.206018876284361e-05,0.0002884528075810522,0.008375097066164017
Close-up,0.0007381128380075097,9.117606532527134e-05,0.0008285563671961427,0.004548079799860716
Silk,0.00012556763249449432,6.185814982018201e-06,6.602448138437467e-06,4.852052370551974e-06
Visual arts,0.0022375162225216627,9.267460700357333e-05,0.002445315243676305,1.567259823787026e-05
Yellow,0.0029672409873455763,7.541332706750836e-06,0.003390826052054763,0.001031351275742054
Macrocystis pyrifera,6.839085017418256e-06,0.0013405573554337025,1.2442629667930305e-05,4.909499693894759e-06
Snake,6.908189334353665e-06,7.394426120299613e-06,6.769716492271982e-06,0.0009590079425834119
Fortification,7.645706318726297e-06,6.210801529960008e-06,0.0008468750165775418,1.7393442249158397e-05
Automotive design,6.83454709360376e-06,6.186463906487916e-06,6.6794473241316155e-06,0.0007392452680505812
Mortarboard,6.736009254382225e-06,6.194191428221529e-06,7.872969945310615e-06,0.00013692278298549354
Amphibian,6.722525995428441e-06,0.00011545459710760042,6.6161510403617285e-06,4.852737220062409e-06
Carnivore,0.005814054049551487,0.0010290669742971659,0.00029580850969068706,0.008031831122934818
Blazer,0.00012337861699052155,6.18001286056824e-06,6.606756414839765e-06,5.336804861144628e-06
Illustration,0.004331573378294706,6.749783551640576e-06,0.0002540770510677248,4.955693384545157e-06
heater,7.122912847989937e-06,0.00011426577839301899,6.608835974475369e-06,4.853477548749652e-06
Burmese python,6.800245046179043e-06,6.222902356967097e-06,6.667100933555048e-06,0.00027048037736676633
Hindu temple,6.810758804931538e-06,6.2550793700211216e-06,0.000637809163890779,0.0001496967306593433
Pub,6.757235041732201e-06,6.2094509303278755e-06,0.00040300149703398347,1.4957721759856213e-05
Flip (acrobatic),8.040004104259424e-06,0.0010290268110111356,6.6164034251414705e-06,6.552379545610165e-06
Dish,6.720282726746518e-06,6.181179742270615e-06,0.0006297124200500548,4.8667802730051335e-06
Erg,6.761186796211405e-06,6.2082372096483596e-06,0.0010071853175759315,4.873547368333675e-06
S-curl,6.797061359975487e-06,0.000689068459905684,0.00011800161883002147,4.88544628751697e-06
Safari,1.2470618457882665e-05,6.67990616420866e-06,0.0005391002632677555,0.004192879423499107
Folk dance,0.00038454963942058384,3.114835635642521e-05,6.6520869950181805e-06,4.871511919191107e-06
Canidae,0.004914688412100077,0.0003657934721559286,7.482302862626966e-06,0.0026128485333174467
Green,8.899116437532939e-06,0.004315398167818785,0.006197282578796148,0.0005389884463511407
Arch,0.0006263735704123974,6.181126991577912e-06,1.067022549250396e-05,4.848453500017058e-06
Advertising,6.89254056851496e-06,6.375129487423692e-06,6.886154551466461e-06,0.000672107154969126
Water bird,1.703775706118904e-05,3.333474160172045e-05,0.00020609033526852727,0.002247721189633012
Vertebrate,0.007147652097046375,0.006055682897567749,0.00181606225669384,0.016722047701478004
Terrace,7.876334166212473e-06,6.568232947756769e-06,0.00011847069981740788,4.851885933021549e-06
Eye,0.002466772450134158,6.856142590550007e-06,0.005016446579247713,0.0011242866748943925
Terrestrial animal,0.00245546642690897,0.0036970460787415504,0.0019055670127272606,0.022793669253587723
Steering part,6.789209692215081e-06,1.746254929457791e-05,6.694216608593706e-06,0.00045904653961770236
Knitting,6.723988008161541e-06,0.00011551009811228141,6.603594101761701e-06,4.848037406190997e-06
Cowboy hat,6.868550826766295e-06,6.317282895906828e-06,0.0006424947059713304,0.00014606663899030536
Hammock,6.821653641964076e-06,6.28386260359548e-06,6.7240584940009285e-06,0.0006732249748893082
Phd,8.862215508997906e-06,6.189615305629559e-06,8.028150659811217e-06,0.0008648246875964105
Piciformes,6.997638138273032e-06,3.197383557562716e-05,8.670378156239167e-05,0.0016596472123637795
Tundra,1.4548989383911248e-05,0.00017937501252163202,0.0002724736405070871,0.0003210563736502081
Large-flowered cactus,0.00019221111142542213,6.187915460031945e-06,6.623158242291538e-06,5.239309757598676e-06
Ski cross,0.0004482789081521332,6.2090543906379025e-06,6.647229383816011e-06,4.8659912863513455e-06
Sea cows,6.736202067259001e-06,7.75828357291175e-06,0.00018513943359721452,4.8544638957537245e-06
Fisheye lens,6.733054760843515e-06,0.00017856548947747797,6.6104998950322624e-06,4.855417500948533e-06
Adventure,0.005805942229926586,4.947224442730658e-05,0.00014164044114295393,2.4706547264941037e-05
Outcrop,0.00012562105257529765,6.177761861181352e-06,6.599728294531815e-06,4.8491010602447204e-06
Wrinkle,0.00036413289490155876,2.403013604634907e-05,0.002085524844005704,2.324367596884258e-05
Environmental art,7.738885869912338e-06,6.19963475401164e-06,0.0001872876746347174,4.869760687142843e-06
Accipitridae,6.8099407144472934e-06,1.5479432477150112e-05,6.716265488648787e-06,0.0005750259733758867
Epiphyllum,0.00019212608458474278,6.202047188708093e-06,6.623335139011033e-06,5.2450186558417045e-06
Deciduous,0.0001940686779562384,6.200190455274424e-06,6.612732249777764e-06,4.85982764075743e-06
Grazing,6.809122623963049e-06,2.47450534516247e-05,0.0024801697582006454,1.546656494610943e-05
Photograph,2.7305122785037383e-05,1.0872534403461032e-05,0.0008666509529575706,0.0038830472622066736
Medieval architecture,6.744918664480792e-06,0.00017682173347566277,7.119028396118665e-06,4.860082754021278e-06
Medical procedure,6.786419362470042e-06,0.0008597369305789471,6.699287496303441e-06,4.878518211626215e-06
Mountaineer,0.0023719428572803736,6.282586127781542e-06,6.8694153014803305e-06,4.919440470985137e-06
Owl,6.852187652839348e-06,6.306905106612248e-06,2.64541322394507e-05,0.0006717668729834259
Fictional character,0.0013515379978343844,1.294036064791726e-05,6.263356044655666e-05,1.2076314305886626e-05
Bird's-eye view,5.298291944200173e-05,0.005070080514997244,0.00030453558429144323,7.629215815541102e-06
Mustang horse,6.783339358662488e-06,6.029767246218398e-05,0.0014286137884482741,4.9273567128693685e-06
Cooling tower,6.735366696375422e-06,1.0391052455815952e-05,6.618378847633721e-06,8.121850987663493e-05
Drama,0.0003447909257374704,8.004058327060193e-05,6.6780653469322715e-06,4.885660473519238e-06
Alpaca,0.00029854083550162613,6.208947979757795e-06,6.655716788372956e-06,4.875681042904034e-06
House,9.983889867726248e-06,6.430475423258031e-06,0.007552244234830141,0.0005749363335780799
Vegetation,7.030240340100136e-06,0.003621949814260006,0.0021906946785748005,0.0030247517861425877
Boa,6.741639026586199e-06,6.202532404131489e-06,6.634328656218713e-06,0.00013995503832120448
Visual effect lighting,6.737718194926856e-06,0.0001783422048902139,6.620209205721039e-06,4.893886398349423e-06
Astronomy,0.0017230367520824075,1.9968683773186058e-05,6.794242381147342e-06,4.9176719585375395e-06
Food,6.849959845567355e-06,6.456247319874819e-06,0.002627214416861534,0.00011938313400605693
Tabby cat,0.0002591013617347926,6.204295459610876e-06,1.4997573089203797e-05,7.796735189913306e-06
Sea,0.00016161844541784376,0.012116697616875172,0.020303718745708466,0.002051509451121092
Canyon,0.0019428730010986328,9.835025412030518e-05,0.00016044836957007647,2.060721453744918e-05
Pier,7.205693236755906e-06,0.00012874290405306965,0.0006078557926230133,0.00014284870121628046
History,0.0023100720718503,6.2201493165048305e-06,7.13193276169477e-06,4.892309334536549e-06
Gesture,6.731449957442237e-06,0.0005715893930755556,6.749223302904284e-06,8.899786735128146e-06
Byzantine architecture,5.983596565783955e-05,6.208639661053894e-06,0.0003388092736713588,4.86136650579283e-06
Inlet,6.768264029233251e-06,0.0005956146633252501,1.432812769053271e-05,4.879151219938649e-06
Terrestrial plant,8.278892892121803e-06,6.350093372020638e-06,2.6312876798328944e-05,0.001724397880025208
Kimono,0.00016507033433299512,3.555866715032607e-05,6.661965471721487e-06,0.00011128517508041114
Starfish,6.781554020562908e-06,3.338411988806911e-05,6.675893928331789e-06,0.0002741182397585362
Watercourse,0.0017019269289448857,0.004148473031818867,6.885077254992211e-06,0.0004957951023243368
Litter,5.540337951970287e-05,6.6465195232012775e-06,0.0002950495108962059,0.00012506461644079536
Serveware,6.7404239416646305e-06,6.1994455791136716e-06,0.0004410519322846085,4.8572514970146585e-06
Volcano,0.0001256191317224875,6.1780092437402345e-06,6.6011193666781764e-06,4.84839802084025e-06
Thermokarst,6.73981321597239e-06,0.00025215293862856925,1.4303866919362918e-05,4.861167326453142e-06
Castle,6.726098035869654e-06,0.0001770198141457513,7.09458163328236e-06,4.84854172100313e-06
Surfing Equipment,1.9983275706181303e-05,6.24487529421458e-06,9.72868383541936e-06,0.00028835490229539573
Town,7.301277491933433e-06,0.002527573611587286,1.3726526958635077e-05,0.0017919378587976098
Heron,6.729177584929857e-06,0.00017151868087239563,6.6134193730249535e-06,6.517236670333659e-06
Alaunt,0.00012555542343761772,6.184859557833988e-06,6.608129751839442e-06,4.851237918046536e-06
Fennec fox,6.72767600917723e-06,6.186239716043929e-06,6.614788162551122e-06,0.00014009137521497905
People on beach,9.991833394451533e-06,0.0006323696579784155,1.0460273188073188e-05,6.073631993785966e-06
Accordion,0.0001255894312635064,6.177950126584619e-06,6.607909199374262e-06,4.849840934184613e-06
Islet,6.755276444891933e-06,1.4396146070794202e-05,0.0004146186984144151,4.862632522417698e-06
Green sea turtle,6.86290013618418e-06,0.0008889370947144926,5.0868402468040586e-05,0.0014464743435382843
Ocelot,6.731417670380324e-06,6.1932937569508795e-06,7.3302030614286195e-06,0.0001382470945827663
Fountain,6.754548394383164e-06,6.208308150235098e-06,1.4932223166397307e-05,0.00019649567548185587
Leatherback sea turtle,6.735020178894047e-06,6.196442882355768e-06,6.615671281906543e-06,0.00014004048716742545
Boat,6.865898285468575e-06,0.004774731118232012,0.0011758928885683417,0.00017463690892327577
Electrical supply,6.732014753652038e-06,8.411384442297276e-06,6.61486410535872e-06,8.528958278475329e-05
Road,9.763835805642884e-06,0.002575486898422241,0.001156548853032291,0.002389366738498211
Sunset,1.5343803170253523e-05,0.0038209508638828993,0.003934522625058889,2.4184286303352565e-05
Swing,2.6567549866740592e-05,6.38463916402543e-06,6.868635864520911e-06,0.0013828461524099112
Dry suit,6.781049705750775e-06,0.0007223793072625995,8.95684861461632e-05,4.881971563008847e-06
New World monkey,0.0008758935146033764,3.272985850344412e-05,6.693131581414491e-06,4.919078946841182e-06
Suidae,6.719218617945444e-06,0.00011552067735465243,6.6049042288796045e-06,4.84821339341579e-06
Inflatable boat,6.742243385815527e-06,6.544285952259088e-06,6.615280199184781e-06,0.0001390483812429011
Crop,6.790433417336317e-06,6.225395281944657e-06,6.691203907394083e-06,0.000937015051022172
Geological phenomenon,0.018630042672157288,3.693100734381005e-05,0.000424607569584623,0.00036185988574288785
Hedgehog cactus,0.00044354566489346325,7.302349786186824e-06,6.66423420625506e-06,4.869863005296793e-06
polecat,1.0037188985734247e-05,0.00010656319500412792,6.607575414818712e-06,4.8561864787188824e-06
Classic car,6.762760222045472e-06,6.221655894478317e-06,0.00031479765311814845,5.602177407126874e-05
Fireworks,6.7379369284026325e-06,6.205626959854271e-06,0.000190698032383807,4.864274615101749e-06
Feeder fish,6.734506314387545e-06,0.00017855186888482422,6.611426670133369e-06,4.856834493693896e-06
Olive ridley sea turtle,6.8769732024520636e-06,4.8357571358792484e-05,0.00013203549315221608,0.0015920461155474186
Mountain range,0.01168802846223116,0.0015281114028766751,7.010115041339304e-06,0.0009499083389528096
Photo shoot,0.0015467635821551085,6.505730198114179e-06,6.7080973167321645e-06,9.458310159971006e-06
Midnight,6.736407613061601e-06,0.0015422438737004995,6.7112455326423515e-06,4.993094535166165e-06
Home,6.8566264417313505e-06,6.392712293745717e-06,0.0034367034677416086,5.49638662050711e-06
Brown,0.0013882028870284557,6.710138222842943e-06,6.632083113800036e-06,7.962105883052573e-06
Small to medium-sized cats,6.005068280501291e-05,6.2725107454753015e-06,1.6100317225209437e-05,0.0007799620507284999
River,9.154395229415968e-06,0.008549774996936321,1.0897000720433425e-05,0.0005501602427102625
Temple,0.0038198870606720448,0.0003290739841759205,0.00041442440124228597,0.0016470372211188078
Rock-climbing equipment,8.04927185527049e-06,6.1853193074057344e-06,0.00018642607028596103,4.853033260587836e-06
Land vehicle,6.762760222045472e-06,6.221655894478317e-06,0.00031479765311814845,5.602177407126874e-05
Metropolis,7.449486929544946e-06,0.001741972053423524,6.953267075004987e-06,1.9923620129702613e-05
Skier,0.0004482789081521332,6.2090543906379025e-06,6.647229383816011e-06,4.8659912863513455e-06
Flooring,8.064431312959641e-06,6.2468648138747085e-06,0.00035280047450214624,5.2273739129304886e-05
