word,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
bird migration,0.0008322197827510536,2.6564141535345698e-06,1.0404592103441246e-06,2.9581922262877924e-06,2.4390626549575245e-06,2.154303047063877e-06
membrane-winged insect,2.837712145264959e-06,2.65831226897717e-06,0.00019273387442808598,2.9594223178719403e-06,2.4387229586864123e-06,2.1544037736020982e-06
vertebrate,0.002216945867985487,0.01680884137749672,0.010641883127391338,0.004770311992615461,0.01159959938377142,0.004594700876623392
summit,2.859594815163291e-06,0.00035437659244053066,0.0006825428572483361,0.002724019344896078,2.46112927015929e-06,2.1703942820749944e-06
erosion,2.83584540738957e-06,2.6557656838122057e-06,1.0404274917164003e-06,2.9573402571259066e-06,0.0004518510540947318,2.1523851501115132e-06
rebellion,2.836846306308871e-06,2.6561558570392663e-06,1.0407311492599547e-06,2.9593602448585443e-06,0.00045179115841165185,2.153319201170234e-06
fictional character,2.8393797038006596e-06,2.6606940082274377e-06,1.0406298542875447e-06,2.9587479275505757e-06,2.4404912437603343e-06,0.00039883036515675485
herding,0.0005254922434687614,2.656034212122904e-06,1.039704329741653e-06,2.9577577151940204e-06,2.437648618069943e-06,2.1524570001929533e-06
bicycle,2.8389085855451412e-06,2.6589082153805066e-06,1.0418970077807899e-06,0.0005480062100104988,2.4424191451544175e-06,0.0003990297263953835
prairie,2.8402598672983004e-06,0.0010654785437509418,1.0524959179747384e-06,2.962364760605851e-06,2.7530711577128386e-06,0.0001971259480342269
travel,2.938319312306703e-06,2.7270460122963414e-05,0.00030461722053587437,2.969781462525134e-06,0.00045229296665638685,0.0009273499599657953
palace,2.8374415705911815e-06,2.6570830868877238e-06,1.040199322233093e-06,2.9592531518574106e-06,2.440542402837309e-06,0.00039889293839223683
celestial event,2.8442036636988632e-06,0.0007797244470566511,1.0446709666211973e-06,2.961980499094352e-06,2.4437774754915154e-06,0.0006317385705187917
wind wave,2.845142262231093e-06,0.0006706975400447845,0.0019345971522852778,2.9643656489497516e-06,2.4482678782078438e-06,2.158274128305493e-06
feeder fish,2.8354343157843687e-06,2.656771357578691e-06,1.0404056638435577e-06,2.956280013677315e-06,0.00045184974442236125,2.1527873741433723e-06
stalactite,2.8371005100780167e-06,2.6558416266198037e-06,1.0400763130746782e-06,2.9571908726211404e-06,0.0004518374626059085,2.15314275919809e-06
cable-stayed bridge,2.8362890134303598e-06,2.6559785055724205e-06,1.04069545159291e-06,0.0005479197134263813,2.4389694317505928e-06,2.1541613932640757e-06
fur,2.8569536425493425e-06,0.0007791041862219572,1.0475062026671367e-06,0.0006131624686531723,2.451852196827531e-06,0.00149410346057266
bird of prey,2.839279432009789e-06,0.0015936936251819134,1.0413139079901157e-06,2.963331098726485e-06,2.439993068037438e-06,2.155612264687079e-06
wind farm,2.8435092644940596e-06,2.6634154437488178e-06,0.00030522962333634496,2.963266069855308e-06,0.0007159436936490238,2.155431275241426e-06
water transportation,2.8429019494069507e-06,0.0007796839345246553,0.00019275391241535544,2.961974814752466e-06,2.4434348233626224e-06,2.1559906144830165e-06
rope,0.003891937667503953,2.657663344507455e-06,1.0403559826954734e-06,2.9566408557002433e-06,2.439592890368658e-06,2.1536395706789335e-06
dugong,2.8357994779071305e-06,0.0036455942317843437,1.0402161478850758e-06,2.9558514142991044e-06,2.438355522826896e-06,2.1529249352170154e-06
california sea lion,0.0008323658257722855,0.000779463502112776,1.0411421271783183e-06,2.9594507395813707e-06,2.440495791233843e-06,2.1688424567400943e-06
vehicle,0.0011760089546442032,0.0019103013910353184,0.005144532769918442,0.005023742560297251,0.0008045331342145801,0.0003262065292801708
wilderness,0.0007625982980243862,0.006256789434701204,0.007616817951202393,0.00549155380576849,0.0017755723092705011,0.002332068048417568
california live oak,2.8348233627184527e-06,2.655801154105575e-06,1.04001185263769e-06,2.9569821435870836e-06,2.4381927232752787e-06,0.0003989849938079715
pest,2.8371871394483605e-06,2.6570628506306093e-06,0.00019275263184681535,2.956990556413075e-06,2.440125854263897e-06,2.153331479348708e-06
barechested,0.0005253790295682847,2.65598600890371e-06,1.0406894261905109e-06,2.958637878691661e-06,2.440663365632645e-06,2.153832610929385e-06
tide,2.8371357529977104e-06,0.0006858797860331833,6.583208687516162e-06,2.9578254725493025e-06,2.440589014440775e-06,2.1534362986130873e-06
cityscape,2.8389301860443084e-06,2.6607979179971153e-06,1.0413367590444977e-06,0.0009396073874086142,2.4420651243417524e-06,0.00015123802586458623
soil,0.007488525006920099,2.7182036319572944e-06,0.0007429678225889802,0.0001273083034902811,0.0007161078974604607,4.752790118800476e-06
herd,0.002397458301857114,0.0010316355619579554,1.651526144996751e-05,0.0008679333841428161,6.57666678307578e-05,2.1683854356524535e-06
arête,2.8428992209228454e-06,2.66519668912224e-06,1.042698158926214e-06,0.0030643888749182224,2.4456821847707033e-06,2.1575660866801627e-06
art,0.002363229636102915,0.0005523827858269215,0.0016951728612184525,0.0002737932372838259,0.001326350262388587,0.009718358516693115
personal protective equipment,2.8345016289677005e-06,2.656776359799551e-06,0.0003053329710382968,2.957924152724445e-06,2.438576530039427e-06,2.1536068288696697e-06
pack animal,2.839802164089633e-06,2.6611658086039824e-06,0.00030524766771122813,0.0008682484040036798,2.4437238153041108e-06,2.1572534478764283e-06
suidae,2.835807435985771e-06,0.0004921467625536025,1.0406577075627865e-06,2.957230208266992e-06,2.4394021238549612e-06,2.153828518203227e-06
barren ground caribou,2.8367244340188336e-06,0.000492169288918376,1.0409286232970771e-06,2.9574700874945847e-06,2.4376672627113294e-06,2.152502020180691e-06
technology,2.848530584742548e-06,0.0004941130173392594,0.0014269792009145021,2.993659109051805e-06,2.4492044303769944e-06,0.002954955445602536
root,2.8357101200526813e-06,2.655963271536166e-06,1.0400494829809759e-06,2.9558627829828765e-06,2.4384578409808455e-06,0.00039898083196021616
flower,2.845115204763715e-06,2.664253770490177e-06,0.00019270852499175817,2.9676241410925286e-06,0.0014632806414738297,2.1616810954583343e-06
demonstration,2.837111424014438e-06,2.6565812731860206e-06,1.0404174872746808e-06,2.958575805678265e-06,0.0004517829802352935,2.154543608412496e-06
terrain,2.843444235622883e-06,0.0004925012472085655,0.00019271457858849317,2.963896349683637e-06,0.0004520430520642549,2.1565292627201416e-06
interior design,1.2169799447292462e-05,0.0003252680762670934,1.0518045883145533e-06,0.0031862747855484486,0.0004671864153351635,0.0006311634788289666
penguin,2.849995098586078e-06,0.0004942449741065502,0.0014262540498748422,0.0005502559943124652,0.0033467081375420094,2.1658247533196118e-06
rough-toothed dolphin,2.834998895195895e-06,2.655198386491975e-06,0.00019278223044238985,2.956370281026466e-06,2.438295041429228e-06,2.153820332750911e-06
bank,2.8465292416512966e-06,2.667378339538118e-06,1.0687685971788596e-06,0.0008676135330460966,0.000451405270723626,0.0006320492248050869
hairfinned silverfish,2.8364945592329605e-06,2.656241804288584e-06,0.0014278579037636518,2.9564660053438274e-06,2.4385672077187337e-06,2.1534015104407445e-06
grey whale,2.845796416295343e-06,0.0019469228573143482,1.1264910426689312e-05,2.968637545563979e-06,2.450370175210992e-06,9.186829265672714e-05
carcharhiniformes,0.0010872415732592344,2.6633874767867383e-06,1.0434711157358834e-06,2.9628845368279144e-06,2.4468090487062e-06,0.0024884298909455538
coastal and oceanic landforms,0.0005715501611120999,2.6738346150523284e-06,1.061563352777739e-06,0.0014278674498200417,0.0011123918229714036,9.214249439537525e-05
hairstyle,0.003001801436766982,2.670486082934076e-06,0.00013996304187458009,2.967955197163974e-06,2.4483238121320028e-06,0.00013146943820174783
rein,0.0008348454139195383,2.6718107619672082e-06,0.0003055881825275719,2.978534666908672e-06,2.456856464050361e-06,0.002952283713966608
old world flycatcher,2.8336664854577975e-06,2.654651552802534e-06,1.0402488896943396e-06,0.00405879644677043,2.438416004224564e-06,2.1529845071199816e-06
mountaineer,2.841210744009004e-06,2.6595828330755467e-06,0.000305436085909605,2.961212430818705e-06,4.235552296449896e-06,0.0029355285223573446
rhinoceros,0.0008322590729221702,0.0014008803991600871,1.0449539331602864e-06,5.028391751693562e-05,2.4447633677482372e-06,2.1590008145722095e-06
bullet train,2.834639417415019e-06,2.6566726774035487e-06,0.00030534027609974146,2.9574191557912854e-06,2.4379951355513185e-06,2.153368541257805e-06
companion dog,2.838819227690692e-06,2.6602117486618226e-06,0.0006241931114345789,2.961666950795916e-06,2.4422606657026336e-06,2.1552750695263967e-06
free reed aerophone,2.8362780994939385e-06,2.656449623827939e-06,1.0408402886241674e-06,0.0005479202372953296,2.4394068987021456e-06,2.1530645426537376e-06
soldier,2.134426722477656e-05,0.004184687975794077,1.0425281971038203e-06,2.963480937978602e-06,2.444026677039801e-06,0.00018316197383683175
dance,0.00170129316393286,2.6594534574542195e-06,1.0418611964269076e-06,2.962565304187592e-06,2.4450757791782962e-06,2.157049721063231e-06
fennec fox,2.8363647288642824e-06,2.657143795659067e-06,0.000192759427591227,2.958141294584493e-06,2.4381740786338923e-06,2.153664354409557e-06
wind turbine,2.8398617359925993e-06,2.661196276676492e-06,0.0003052648389711976,2.9628845368279144e-06,0.0007159123197197914,2.157022890969529e-06
family,3.612085720305913e-06,2.6631157652445836e-06,0.00019301015709061176,2.9620878194691613e-06,2.4425401079497533e-06,0.002946485299617052
whiskers,0.0011861987877637148,2.6882141810347093e-06,0.003230535425245762,0.00023697540746070445,0.0031477033626288176,2.175276222260436e-06
accordion,2.836943622241961e-06,2.6566017368168104e-06,1.0401099643786438e-06,0.0005479691317304969,2.4376533929171273e-06,2.15271961678809e-06
cat,2.837043666659156e-06,2.6572554361337097e-06,0.0014278101734817028,2.960845222332864e-06,2.439679064991651e-06,2.1544983610510826e-06
woody plant,2.862331484720926e-06,0.0010441640624776483,0.0034562137443572283,0.001657358487136662,3.4399330615997314e-05,0.00042170562664978206
gentoo penguin,2.8420779472071445e-06,2.6588015771267237e-06,0.0014274065615609288,2.9627517506014556e-06,0.003347908379510045,2.1562393612839514e-06
wildlife biologist,2.8383346943883225e-06,2.6578027245705016e-06,1.0409693231849815e-06,2.961811105706147e-06,2.4417856820946326e-06,0.00039881799602881074
ushanka,2.8368244784360286e-06,2.6554669148026733e-06,1.040352003656153e-06,2.957052629426471e-06,2.438271849314333e-06,0.0006319169187918305
botany,0.0017362575745210052,0.000915137177798897,0.0004110424779355526,0.0007208394818007946,2.456298943798174e-06,2.16666762753448e-06
stingray,2.838118007275625e-06,2.6567131499177776e-06,1.0409762580820825e-06,2.9611501304316334e-06,2.439169520584983e-06,0.00039886744343675673
grassland,0.010675575584173203,0.009059984236955643,0.0015282410895451903,2.927546483988408e-05,0.0035300494637340307,0.0001114077094825916
skin,0.009582117199897766,2.6881552912527695e-06,0.00022006996732670814,0.00020156253594905138,2.4721452973608393e-06,0.0017314895521849394
lane,2.8344366000965238e-06,2.655461685208138e-06,0.00030536617850884795,2.9560376333392924e-06,2.437462853777106e-06,2.1520834252442e-06
digital compositing,2.8370491236273665e-06,2.6555733256827807e-06,1.040056417878077e-06,2.9577070108643966e-06,0.003346765413880348,2.152173692593351e-06
harvester,2.837614601958194e-06,0.0007794415578246117,1.041094492393313e-06,2.9598938908748096e-06,2.4403282168350415e-06,2.1544694845943013e-06
loggerhead sea turtle,2.8512865810625954e-06,2.66410393123806e-06,8.11030258773826e-05,4.9043639592127874e-05,2.4502626274625072e-06,0.0037802746519446373
hospital,2.8366162041493226e-06,2.6573061404633336e-06,1.040409642882878e-06,2.9585025913547724e-06,2.437967168589239e-06,0.0029550190083682537
subway,2.835145096469205e-06,2.6571033231448382e-06,1.0404115755591192e-06,0.0005479393294081092,2.439713853163994e-06,2.152935394406086e-06
basketball,0.0005255102878436446,2.6549098492978374e-06,1.040084157466481e-06,2.9564378110080725e-06,2.4372836833208567e-06,2.1528101115109166e-06
brown hair,3.475266112218378e-06,0.0004929185379296541,1.0418701776870876e-06,2.9611783247673884e-06,2.4423934519290924e-06,0.0006251820595934987
stable,2.8381884931150125e-06,0.0036454987712204456,1.0406973842691514e-06,2.9585928587039234e-06,2.4383834897889756e-06,2.153204377464135e-06
green,0.0009262711391784251,0.009884966537356377,0.0049127996899187565,3.898594150086865e-05,0.00016179286467377096,0.004016978666186333
schnoodle,2.8372953693178715e-06,2.6558923309494276e-06,0.00019276898819953203,2.9572754556284053e-06,2.4388091333094053e-06,2.1525186184589984e-06
sculptor,2.842067033270723e-06,2.6626585167832673e-06,1.041864265971526e-06,2.96249754683231e-06,2.4442645099043148e-06,0.0006316108629107475
rock,0.0015602901112288237,0.008241015486419201,0.0043634213507175446,0.0031596433836966753,0.019316576421260834,0.0039930325001478195
temperate broadleaf and mixed forest,2.8371707685437286e-06,2.656077185747563e-06,0.0014278395101428032,2.9572161110991146e-06,2.439362560835434e-06,2.1542434751609107e-06
american pit bull terrier,2.8363160708977375e-06,0.0007795635028742254,1.0402211501059355e-06,2.9582147362816613e-06,2.4383973595831776e-06,2.1530399862967897e-06
poster,2.839542048604926e-06,2.6596283078106353e-06,0.0014277523150667548,2.961867494377657e-06,2.440819343973999e-06,2.1570313037955202e-06
freezing,2.8491581360867713e-06,0.004614265635609627,9.62603917287197e-06,3.325813622723217e-06,2.446685357426759e-06,9.259906801162288e-05
airplane,0.0008308755932375789,2.6563836854620604e-06,1.0769836080726236e-06,2.957024435090716e-06,2.43928343479638e-06,2.1543114598898683e-06
football,2.837154625012772e-06,2.6554871510597877e-06,1.0403817896076362e-06,2.95690597340581e-06,2.672910522960592e-05,0.00029707420617341995
uniform,2.842522462742636e-06,2.687196683837101e-06,0.00013596081407740712,2.96280541078886e-06,0.0011455885833129287,2.155863057851093e-06
pier,2.842969706762233e-06,0.0015789450844749808,0.0003051187377423048,4.313093540986301e-06,2.447917722747661e-06,2.1592870780295925e-06
invertebrate,0.0008316331077367067,2.6721725134848384e-06,0.0001928465935634449,2.9716541121160844e-06,2.4515761651855428e-06,2.160858684874256e-06
king cobra,2.8369977371767163e-06,2.658101948327385e-06,1.0411599760118406e-06,0.0005478470702655613,2.4397045308433007e-06,2.1543853563343873e-06
land lot,2.8399429083947325e-06,2.661343614818179e-06,1.0418452802696265e-06,2.9618279313581297e-06,0.0010867330711334944,0.0003256296622566879
railway,2.8345016289677005e-06,2.657245204318315e-06,0.0003053303516935557,2.9586153686977923e-06,2.438211367916665e-06,2.1534219740715344e-06
tail,2.843102720362367e-06,2.8135511911386857e-06,0.0006235077744349837,0.004058529157191515,2.444884785290924e-06,2.157422159143607e-06
yellow,0.0005262605845928192,2.4645643861731514e-05,0.004955020733177662,0.0009567187516950071,0.00017679121810942888,0.0021244355011731386
water,0.003426934126764536,0.01459542103111744,0.02567671798169613,0.006745141465216875,0.005632018204778433,0.011755559593439102
climbing,2.846673169187852e-06,0.0004926471156068146,0.0002747696707956493,1.470839197281748e-05,2.4437097181362333e-06,2.1586981802101946e-06
picture frame,0.0005251618567854166,2.659506662894273e-06,1.0427299912407761e-06,2.959936182378442e-06,2.4426381060038693e-06,2.1568830561591312e-06
electric blue,2.848125859600259e-06,2.6643274395610206e-06,0.0015611110720783472,0.003679523942992091,0.0033477183897048235,2.1622295207635034e-06
spotted hyena,2.8410834147507558e-06,2.661584630914149e-06,0.0006239970098249614,2.962658527394524e-06,2.4659714199515292e-06,2.158652705475106e-06
reflection,0.0014123988803476095,2.700741333683254e-06,0.00449060695245862,0.0010175359202548862,0.0009022855083458126,0.0017301912885159254
horse supplies,0.0008321999339386821,2.6565003281575628e-06,1.0404830845800461e-06,2.9571231152658584e-06,2.4403677798545687e-06,2.1548928543779766e-06
tortoise,2.8414870030246675e-06,2.6594761948217638e-06,8.467513907817192e-06,5.95029559917748e-05,2.4450757791782962e-06,0.0007738761487416923
lamniformes,2.843520178430481e-06,2.6629329568095272e-06,1.0434700925543439e-06,2.9676070880668703e-06,2.4441339974146103e-06,0.005553504917770624
wood,0.0005267838132567704,0.0009007229236885905,0.002979015000164509,1.2932193385495339e-05,0.0009000278078019619,2.182678144890815e-06
adã©lie penguin,2.8368922357913107e-06,2.6567940949462354e-06,0.001427850336767733,2.957475771836471e-06,2.4383043637499213e-06,2.153167315555038e-06
spider monkey,2.8368110633891774e-06,2.6556542707112385e-06,1.0404830845800461e-06,2.9587422432086896e-06,0.0007156573119573295,2.1526745968003524e-06
performing arts,2.8350909815344494e-06,0.0004921301151625812,1.040905772242695e-06,2.958389586638077e-06,2.4394603315158747e-06,2.1540176931011956e-06
stratovolcano,2.8348340492811985e-06,2.655634034454124e-06,0.000305331515846774,2.95778318104567e-06,2.43948352363077e-06,2.153791683667805e-06
dirt road,2.837224883478484e-06,2.6579396035231184e-06,1.0412483106847503e-06,2.961644440802047e-06,2.4410383048234507e-06,0.00039883036515675485
industry,2.844127720891265e-06,2.6619882191880606e-06,1.0433188890601741e-06,0.0014265328645706177,2.444642177579226e-06,2.159795712941559e-06
skateboard,2.8373169698170386e-06,2.65578592006932e-06,1.8434984667692333e-05,0.0006628017872571945,2.4396163098572288e-06,2.154227104256279e-06
light,2.906297822846682e-06,0.0005384289543144405,0.007105107419192791,0.006441800855100155,0.00016092111764010042,0.004662650637328625
macaque,2.8373333407216705e-06,2.6594407245283946e-06,1.0407708259663195e-06,2.95860400001402e-06,0.0007155768107622862,2.153861487386166e-06
city,2.8876766009489074e-06,2.6976085791829973e-06,0.002086968393996358,0.0035920296795666218,0.0013735026586800814,0.0016905402299016714
daytime,2.8507727165560937e-06,2.664200337676448e-06,0.0017766428645700216,0.003439562628045678,0.00020828493870794773,2.162076953027281e-06
claw,0.0008322293288074434,2.656910737641738e-06,1.040529696183512e-06,2.958327513624681e-06,2.4390626549575245e-06,2.1531138827413088e-06
airsoft,2.828430115187075e-05,2.2091875507612713e-05,1.0412891242594924e-06,2.9592360988317523e-06,2.440035132167395e-06,0.0027395908255130053
underground lake,0.0008313388680107892,2.6556947432254674e-06,1.0401258805359248e-06,2.956313892354956e-06,2.499604988770443e-06,2.1524426756514004e-06
tundra,2.8373819986882154e-06,2.655861862876918e-06,1.0405385637568543e-06,2.958203367597889e-06,2.438164756313199e-06,0.00039893403300084174
blond,0.0019465896766632795,2.667602075234754e-06,1.041426116898947e-06,2.960828169307206e-06,2.446652615617495e-06,0.0002432978362776339
hip,2.8369679512252333e-06,2.659283381944988e-06,1.0410349204903468e-06,2.9588411507575074e-06,2.440733169351006e-06,0.000398854142986238
fire,2.8392903459462104e-06,2.6611405701260082e-06,0.0005019159871153533,2.962602138723014e-06,2.4447890609735623e-06,2.1573603135038866e-06
infantry,1.8127346265828237e-05,0.004162506200373173,1.0429627081975923e-06,2.9632801670231856e-06,2.4431133169855457e-06,0.00020388190750963986
rock concert,2.8383617518557003e-06,0.0004920520004816353,1.0407470654172357e-06,2.9602636004710803e-06,2.4403143470408395e-06,2.154650474039954e-06
mammal,0.003970948047935963,0.009636938571929932,0.010712064802646637,0.0003791633353102952,0.006739605218172073,2.2284441456577042e-06
lamnidae,2.8585777727130335e-06,2.6744364731712267e-06,1.0488996622370905e-06,2.977336180265411e-06,2.4518474219803466e-06,0.005552816670387983
bicycle wheel,2.83474764728453e-06,2.6562140647001797e-06,1.0401477084087674e-06,0.0005479675601236522,2.4389555619563907e-06,2.1535677205974935e-06
face,0.007206673268228769,0.00014857966743875295,1.051961135090096e-06,0.00012733308540191501,2.4646947167639155e-06,0.0005149620701558888
purple,2.839872422555345e-06,2.6611380690155784e-06,0.0014273064443841577,0.0005494526121765375,2.440784555801656e-06,2.155624542865553e-06
narrows,0.0008312275167554617,2.6574225557851605e-06,1.0401556664874079e-06,2.9580737646028865e-06,2.5012909645738546e-06,2.154358526240685e-06
great dane,2.836375415427028e-06,2.6556542707112385e-06,0.00019276715465821326,2.957137212433736e-06,2.438346200506203e-06,2.154231196982437e-06
illustration,2.84384555016004e-06,2.666399041117984e-06,1.0450236231918097e-06,2.9651403110619867e-06,0.0003643887466751039,0.0009638353367336094
top,2.8351207674859324e-06,0.0007795817218720913,1.040345068759052e-06,2.957413698823075e-06,2.4386554287048057e-06,2.1529742753045866e-06
silhouette,9.436362233827822e-06,2.6657176022126805e-06,0.00028397832647897303,0.0017753818538039923,2.444698111503385e-06,2.1592004486592487e-06
cliff,2.8435147214622702e-06,0.00049267039867118,0.0002787479606922716,1.2475066796469036e-05,2.4657997528265696e-06,0.00039903560536913574
jacket,2.8355696031212574e-06,2.6573363811621675e-06,1.041124278344796e-06,2.958485538329114e-06,2.439630179651431e-06,0.0003989014949183911
vision care,2.8360211672406876e-06,2.657113554960233e-06,0.0003053268592339009,2.9564605483756168e-06,2.4401142582064494e-06,2.1527832814172143e-06
world,2.8829658731410746e-06,2.672136815817794e-06,0.0008955106022767723,2.9796256058034487e-06,0.004560612607747316,2.168503215216333e-06
nose,0.007779422681778669,0.00015762211114633828,1.0745213785412489e-06,2.967714635815355e-06,2.4596229195594788e-06,2.1696739622711902e-06
new world monkey,2.837928605003981e-06,2.6564191557554295e-06,1.0403599617347936e-06,2.95681866191444e-06,0.0007156644714996219,2.152413799194619e-06
rabbit,2.8356830625853036e-06,2.6827744932234054e-06,1.0399016900919378e-06,2.9574023301393026e-06,2.4378673515457194e-06,0.0006316382787190378
lavender,2.836240355463815e-06,2.657189497767831e-06,0.0014278306625783443,2.958259756269399e-06,2.4401840619248105e-06,2.153857394660008e-06
plant,0.009622221812605858,0.012184439226984978,0.006539317313581705,0.0027968380600214005,0.0025671005714684725,0.002402759389951825
standing,2.844306663973839e-06,2.659471192600904e-06,0.0006242675590328872,2.96430334856268e-06,2.443917310301913e-06,0.00039900935371406376
budgie,2.836735347955255e-06,2.6555783279036405e-06,1.0403708756712149e-06,2.957991910079727e-06,2.438694991724333e-06,0.00039894389919936657
arch,2.8366162041493226e-06,2.6563179744698573e-06,1.0406417914055055e-06,2.957873448394821e-06,0.0007156488136388361,2.1531302536459407e-06
neck,0.001701651024632156,0.0007792951655574143,1.0440674031997332e-06,2.9751506644970505e-06,2.4475768896081718e-06,2.161069005524041e-06
masai lion,0.00012191714631626382,2.660064637893811e-06,1.0419685168017168e-06,2.9635345981660066e-06,0.0011562947183847427,2.156335995096015e-06
fault,2.836765133906738e-06,2.6586012609186582e-06,1.0403223313915078e-06,2.958259756269399e-06,2.4389973987126723e-06,0.0006318623782135546
service,2.8347637908154866e-06,2.6570628506306093e-06,1.0401735153209302e-06,2.9564096166723175e-06,2.4382206902373582e-06,0.0029550697654485703
shoulder,0.0029394393786787987,2.6687750960263656e-06,1.044088321577874e-06,2.110040804836899e-05,2.4500734525645385e-06,0.0003221319639123976
crane,2.8360077521938365e-06,2.656023980307509e-06,1.04067748907255e-06,0.0005479565588757396,2.4384578409808455e-06,2.1527403077925555e-06
muscle,2.8551803552545607e-06,2.671994252523291e-06,1.0444547342558508e-06,2.9773104870400857e-06,0.0007541951490566134,0.003347951453179121
diving equipment,2.8379611194395693e-06,2.6581576548778685e-06,0.00030529426294378936,2.9578932299045846e-06,2.4393020794377662e-06,2.1550306428252952e-06
food,2.849574002539157e-06,0.0007779600564390421,0.00030547133064828813,2.9723939860559767e-06,2.4493538148817606e-06,2.2169003841554513e-06
king penguin,2.8376985028444324e-06,2.6575796709948918e-06,1.040848246702808e-06,2.958076493086992e-06,0.003346668090671301,2.1539888166444143e-06
fun,0.007863695733249187,0.00858769565820694,0.009668974205851555,0.001142779365181923,0.007091010455042124,0.0017457847716286778
head,0.006519021466374397,0.0001485793909523636,1.0511728305573342e-06,0.00012737025099340826,2.454652758387965e-06,0.0001633709471207112
fog,2.8407555419107666e-06,2.6609400265442673e-06,0.00019274509395472705,0.0005481860134750605,2.4409473553532735e-06,2.1545311028603464e-06
chute,2.8355748327157926e-06,2.655228854564484e-06,0.00019278167746961117,2.9577070108643966e-06,2.4388230031036073e-06,2.152001343347365e-06
indian cobra,2.8402030238794396e-06,2.6594000246404903e-06,1.0421156275697285e-06,0.0005477293161675334,2.440425987515482e-06,2.1549606117332587e-06
winter,0.0005247961380518973,0.008603873662650585,0.000797341694124043,3.3566902857273817e-06,2.469984337949427e-06,0.0014099105028435588
train,2.8364349873299943e-06,2.6560139758657897e-06,0.00030532394885085523,2.9589341465907637e-06,2.438355522826896e-06,2.1535574887820985e-06
sport venue,0.0005259259487502277,0.0004925534012727439,1.046430838869128e-06,0.0005477815284393728,0.0007155351922847331,2.166609647247242e-06
pelecaniformes,2.8365593607304618e-06,2.657754748724983e-06,1.0407807167212013e-06,2.9567424917331664e-06,2.4379510250582825e-06,0.0006318885716609657
facial hair,2.844765276677208e-06,2.664640078364755e-06,0.00019282911671325564,0.004058113321661949,2.4451458102703327e-06,0.0006324704154394567
smile,0.01772935315966606,0.0002078801189782098,0.0006877622799947858,0.0003487402864266187,0.00020062876865267754,0.006605030968785286
snares penguin,2.8355100312182913e-06,2.6557302135188365e-06,1.0400921155451215e-06,2.9564830583694857e-06,0.0033467847388237715,2.1529497189476388e-06
tent,2.8435636068024905e-06,0.0036450745537877083,1.0425848131490056e-06,2.9657342111022444e-06,2.4441947061859537e-06,2.1579035092145205e-06
horse harness,2.8371491680445615e-06,2.657326376720448e-06,0.00030530765070579946,2.957289552796283e-06,2.4400840175076155e-06,2.1540668058150914e-06
field,2.8826277684856905e-06,0.0007798136794008315,0.001781598897650838,3.0053729460632894e-06,0.009174773469567299,0.00041282031452283263
flesh,0.0006150438566692173,0.00041198122198693454,1.0436054935780703e-06,0.004057581070810556,2.4432624741166364e-06,2.1607702365145087e-06
mist,2.851977342288592e-06,2.6685970624384936e-06,0.0022220269311219454,0.0005485063302330673,2.453044999128906e-06,2.1597277282126015e-06
photography,0.030746983364224434,0.009106201119720936,0.008708564564585686,0.01366525050252676,0.021280139684677124,0.008415484800934792
street,2.9457937671395484e-06,0.00016903161304071546,0.0005738147883675992,0.0012629458215087652,2.8420143280527554e-05,0.00019961383077315986
beach,2.855041429938865e-06,0.00011435506166890264,0.003217986784875393,2.976529913212289e-06,2.4536766431992874e-06,2.169020262954291e-06
halter,0.0008323368965648115,2.6553530005912762e-06,1.0397351388746756e-06,2.9563589123426937e-06,2.4375697194045642e-06,2.1528571778617334e-06
party,2.835177383531118e-06,2.65518315245572e-06,1.0401238341728458e-06,2.9560658276750473e-06,0.0033468070905655622,2.1526170712604653e-06
waterfall,2.845443532351055e-06,2.685067784113926e-06,0.0006240413640625775,2.9773502774332883e-06,2.4604721602372592e-06,0.0015473862877115607
head restraint,0.0005081538110971451,2.6560544483800186e-06,1.0400465271231951e-06,4.608680228557205e-06,2.437681359879207e-06,2.152477463823743e-06
stone carving,2.835823806890403e-06,2.656786591614946e-06,1.0405792636447586e-06,2.9571851882792544e-06,0.0004518243367783725,2.153204377464135e-06
accordionist,2.8348556497803656e-06,2.6570930913294433e-06,1.0400078735983698e-06,0.0005479688406921923,2.439222953398712e-06,2.1527566786971875e-06
ancient history,2.864931502699619e-06,2.6803245418705046e-06,1.0511988648431725e-06,0.00029082054970785975,0.011114644818007946,2.178573140554363e-06
smoke,2.846461256922339e-06,0.0012815394438803196,1.040735128299275e-06,2.959941866720328e-06,2.4430712528555887e-06,2.154921730834758e-06
sports,0.0005253980634734035,2.6578179586067563e-06,1.040534584717534e-06,2.9576617635029834e-06,2.4401188056799583e-06,2.15271961678809e-06
gesture,2.8378744900692254e-06,2.660384325281484e-06,1.0414380540169077e-06,0.005365782417356968,2.4393812054768205e-06,2.165717205571127e-06
terrace,2.8372467113513267e-06,2.6574580260785297e-06,1.0410686854811502e-06,2.9587113203888293e-06,0.0004517588531598449,2.1539642602874665e-06
elephants and mammoths,0.0011806342517957091,0.0031704434659332037,0.0033694826997816563,2.994255737576168e-06,0.00014106092567089945,2.17627848542179e-06
olive ridley sea turtle,2.856128048733808e-06,2.6765108032122953e-06,5.605231308436487e-06,0.0005705445655621588,2.453587740092189e-06,0.00757702486589551
